ensembl,symbol,chr,start,end,strand,qtl_marker,qtl_chr,qtl_pos,lod,129,AJ,B6,CAST,NOD,NZO,PWK,WSB
ENSMUSG00000039384,Dusp10,chr1,184013302,184075636,+,1_184297185,chr1,184297185,7.79087560521593,-0.142775778115284,-0.27472296726886,0.221045844766197,-0.746510081060044,0.0584714897742984,0.193254713517848,0.367332696962387,0.323904092911977
ENSMUSG00000039395,Mreg,chr1,72159233,72212307,-,1_71510439,chr1,71510439,24.2996809551468,0.105183973632282,0.612452751061993,0.418534593874639,-1.96546974752985,0.240589894744346,0.459708145356159,-0.254905084281027,0.383905473140806
ENSMUSG00000039783,Kmo,chr1,175620381,175662116,+,1_175527665,chr1,175527665,27.2805296127554,0.835415068649987,0.128124913661099,-0.11937261204872,-1.33262554374704,0.995789586926257,-0.931093040675611,0.494032742256368,-0.0702711150218447
ENSMUSG00000040124,Gorab,chr1,163384909,163403641,-,1_164385642,chr1,164385642,11.040569782961,0.157433037799522,0.224041094871096,0.32268361822593,-0.575199478207685,0.139694802164254,0.175836949740193,-0.143221276902489,-0.301268747691038
ENSMUSG00000040170,Fmo2,chr1,162874317,162898726,-,1_162805534,chr1,162805534,90.1110065868785,-0.702568973977456,-0.589279541979189,-0.862251252383423,-0.486579320989159,-0.41316629627765,-0.670754176353467,3.04280520439942,0.681797069268959
ENSMUSG00000040181,Fmo1,chr1,162829561,162866548,-,1_162619559,chr1,162619559,12.4075144321626,0.360000027025507,0.399270167133255,-0.576424401902082,-0.222777045426013,-0.518604380217748,0.322171013230739,-0.251183635757361,0.487547847757453
ENSMUSG00000040225,Prrc2c,chr1,162670725,162740556,-,1_162243750,chr1,162243750,7.24602358451133,0.0436044045018549,0.396062721130412,0.0960937355175334,-0.526070986354978,0.078322052905851,0.0681812310570562,-0.544498047296907,0.388304795518527
ENSMUSG00000040265,Dnm3,chr1,161982453,162478034,-,1_163254886,chr1,163254886,7.99046255790605,-0.105504353887597,-0.0318776101679484,0.405224283900565,-0.576921908103994,0.59903102051881,0.127901328096218,-0.278646763702657,-0.139205996653678
ENSMUSG00000040423,Rc3h1,chr1,160906418,160974978,+,1_160480113,chr1,160480113,6.44373538274753,-0.0734331581795882,0.225760863347017,0.149201150715496,0.055382429446173,-0.270367458263977,-0.301513652708858,0.373891105810887,-0.158921280167236
ENSMUSG00000040596,Pogk,chr1,166384622,166409863,-,1_166440210,chr1,166440210,18.1943976976889,0.146334708517723,0.348425220686465,0.240524131066326,-1.38244725600614,0.127402996731254,0.254962719171248,-0.333002437340828,0.597799917174188
ENSMUSG00000040612,Ildr2,chr1,166254139,166316823,+,1_166203632,chr1,166203632,17.5790046700676,-0.0870085873518362,-0.107086217610806,0.0755170368724666,0.866578119587668,0.258608951395786,-0.420009347543752,-0.97399446914822,0.387393930499873
ENSMUSG00000040648,Ppip5k2,chr1,97706048,97770411,-,1_92342264,chr1,92342264,6.52661754637663,-0.196859017244369,0.131115350554006,-0.115204584397093,0.422384918434824,-0.181990788298077,0.0174429465190901,-0.121431642848376,0.0445428172798924
ENSMUSG00000006299,Aamp,chr1,74279840,74284738,-,1_74546031,chr1,74546031,17.0119325550561,-0.0611002821280834,0.662897139396366,0.0780103764886523,0.861715026358548,0.0451774598747677,-0.306535534140149,-1.47802267914321,0.197858493293706
ENSMUSG00000006301,Tmbim1,chr1,74288247,74305622,-,1_74375917,chr1,74375917,26.6806357208945,0.321143432075102,0.0430070150279703,0.565484589096063,0.311875477016219,-0.585272826476983,0.199424758601896,-1.78928353457901,0.933621089239216
ENSMUSG00000006304,Arpc2,chr1,74236497,74268209,+,1_74239437,chr1,74239437,14.7387127958155,-0.142989869910176,-0.54405262402081,-0.013649169940267,1.10448507134682,-0.774543635682015,-0.0745385893065297,0.367357317211205,0.0779315003019458
ENSMUSG00000006403,Adamts4,chr1,171250421,171260637,+,1_171098215,chr1,171098215,10.5211803030398,0.117640935763855,-0.219197602660301,0.0333289196605926,0.178159707348804,-0.0294003065490072,-0.500275611116974,-0.235738267603944,0.65548222515664
ENSMUSG00000006411,Pvrl4,chr1,171370099,171388598,+,1_173378841,chr1,173378841,9.02714454745453,-0.0201009020863875,-0.615376979571459,0.909384559609348,-0.0817164772949359,0.266565213822793,-0.120298139175327,-0.305247992532952,-0.0332092827712366
ENSMUSG00000006412,Pfdn2,chr1,171345670,171359254,+,1_171180595,chr1,171180595,35.3810145775227,-0.246343684186635,-0.170243915164589,1.60960484185323,-0.134468538535552,0.283124239572099,-0.553828776988962,-0.778535930250815,-0.00930823629851114
ENSMUSG00000006546,Cryba2,chr1,74889934,74893143,-,1_74677424,chr1,74677424,15.7154550536704,-0.690847974272038,0.436223980537753,-0.476893490442059,0.165137650488973,0.318139726878845,-0.288213942370026,0.739254091443271,-0.202800042264004
ENSMUSG00000006576,Slc4a3,chr1,75546266,75562172,+,1_75541322,chr1,75541322,20.043520150618,-0.154693316232839,-0.233346716326296,-0.107912476915597,-0.798357494645606,0.143042599213516,-0.249728486011471,1.29292137300477,0.108074517912075
ENSMUSG00000040710,St8sia4,chr1,95587684,95667594,-,1_96349668,chr1,96349668,19.7558798591408,-0.979074387461548,0.203477734416097,0.274744357612565,0.340925555169835,-0.35318645130672,-0.020784926519805,0.965009698001787,-0.431111579912637
ENSMUSG00000040713,Creg1,chr1,165763746,165775308,+,1_165827637,chr1,165827637,58.8768631371516,-0.390419650122309,-0.638443561150903,-0.685837695844017,-0.341662547784216,0.823263005591622,-0.583042085671128,0.242414948185111,1.57372697029485
ENSMUSG00000040723,Rcsd1,chr1,165648945,165708094,-,1_165950835,chr1,165950835,29.9189818936064,0.627505207203005,0.206058311637404,0.292905474862902,-0.516309200498748,1.03781893090857,0.317907165470303,-1.58246735679174,-0.383418532790165
ENSMUSG00000040782,Rfwd2,chr1,159232326,159347580,+,1_159178868,chr1,159178868,47.5917214708214,0.556408749849464,0.607025590577687,0.494467558869919,-0.335610061301502,-0.695935701792585,0.522061277218575,-0.0144348976641116,-1.13398251576019
ENSMUSG00000040836,Gpr161,chr1,165301863,165322930,+,1_164845884,chr1,164845884,10.2164229804453,-0.0367563240450993,-0.214598940016666,0.0719306463778601,-0.231268860770621,0.322507329600686,0.245359431827556,0.509315323249088,-0.666488233697726
ENSMUSG00000040843,Tiprl,chr1,165214922,165236943,-,1_164967985,chr1,164967985,13.842976984335,-0.225248622497132,-0.0840234466281445,0.198790252183708,-0.78682912509802,-0.0530081055375553,0.0808498359628151,0.399970966905152,0.469498244708945
ENSMUSG00000040848,Sft2d2,chr1,165174341,165194433,-,1_164873169,chr1,164873169,66.0635303123459,0.985031467515178,0.99792562275352,0.879828298588822,-0.797996632784689,-0.87699040328924,0.863357365561659,-1.35605450183786,-0.695101216505935
ENSMUSG00000040918,Slc19a2,chr1,164249046,164265385,+,1_165578910,chr1,165578910,17.1532543115704,-0.300735119956105,-0.128703785927591,-0.0877739722357407,1.02707284490018,-0.616523491521537,-0.21997754594644,0.766797536521159,-0.440156911765784
ENSMUSG00000041040,Fam117b,chr1,59913006,59985346,+,1_59396446,chr1,59396446,56.9454831555779,1.18285198328626,0.955548460670392,1.05058743548683,-0.548945548769016,-0.228205079829277,-0.421338428679729,-1.85482886474886,-0.135669957417385
ENSMUSG00000041075,Fzd7,chr1,59482147,59486947,+,1_59360487,chr1,59360487,43.8669334256903,1.0679861284582,0.851262023243356,0.881904610816368,-0.125608741442387,-0.934741726816499,-0.703200466374667,0.0743747399403553,-1.11197656782415
ENSMUSG00000041303,Gtf3c3,chr1,54397581,54438971,-,1_54206574,chr1,54206574,30.7808216883278,-0.430991727768685,-0.272237459360071,-0.336585484193157,1.04485255338924,-0.376007989353523,-0.228468237735418,0.856833220316945,-0.257394875294969
ENSMUSG00000041396,Mettl18,chr1,163994889,163997243,+,1_164170912,chr1,164170912,51.6907647531635,0.739653632719226,0.678537602846354,0.988540090676957,0.482575102078055,-1.144382961774,-0.896745266523648,0.200232437849295,-1.04841154586908
ENSMUSG00000041426,Hibch,chr1,52845013,52920986,+,1_52656002,chr1,52656002,91.5731698248019,-0.507459283769719,-0.257361275377406,-0.327517374017054,-0.373425913836724,-0.246750747917407,-1.22484883119022,1.71754438560593,1.2198190404975
ENSMUSG00000041439,Mfsd6,chr1,52656286,52727462,-,1_53216007,chr1,53216007,53.5030339273153,0.773300810192277,1.01329865964053,0.877588971649408,-0.250861037080769,-0.594395852452537,-1.81104119447244,-0.788499693891238,0.780609336414554
ENSMUSG00000041483,Zfp281,chr1,136624901,136630053,+,1_136600818,chr1,136600818,14.2576633343868,0.781222291510802,0.18878352481344,-0.164942892000087,-0.139611031014332,-0.521624023127349,-0.141619470455394,-0.329534816879642,0.327326417152585
ENSMUSG00000041577,Prelp,chr1,133910304,133921414,-,1_134070893,chr1,134070893,10.5095408692959,0.415630431796187,0.28772856056103,0.189077826100095,-0.475448571980578,0.127500999472258,0.260810884112836,-0.838671959117614,0.0333718290555203
ENSMUSG00000041605,5730559C18Rik,chr1,136213522,136234280,-,1_136150247,chr1,136150247,7.10076814253737,-0.121120652168239,0.187327870011441,0.252519279560415,-0.415486084642185,0.317597584935424,0.274920580953021,-0.329800846234636,-0.165957735344393
ENSMUSG00000041642,Kif21b,chr1,136131389,136177998,+,1_136161603,chr1,136161603,85.0906580291365,-1.14106666031349,0.991747137649982,0.725597137638113,-0.374665987212086,1.46115981326192,1.0109939266762,-1.48414575900032,-1.18961960870195
ENSMUSG00000041684,Bivm,chr1,44118957,44144770,+,1_44093079,chr1,44093079,9.479912411153,0.00094063632458672,0.520350077397731,-0.246991891207161,-0.54027238632337,-0.218399873933143,0.123711769530329,0.37205157588061,-0.0113899076693963
ENSMUSG00000041757,Plekha6,chr1,133246096,133303435,+,1_132199888,chr1,132199887,7.28186839941905,0.264580247269117,-0.359324248169163,-0.230279247889773,0.293635155146872,-0.0434031067847575,0.360772084857063,-0.432628344282214,0.146647459852659
ENSMUSG00000041779,Tram2,chr1,20996296,21079229,-,1_21191742,chr1,21191742,42.6441490171548,0.276608833768415,1.30018020819327,-0.46687881281503,-1.22589291923664,-0.346778325943446,1.09191911917761,-0.0651436984509122,-0.564013442703278
ENSMUSG00000041782,Lad1,chr1,135818598,135833341,+,1_135798134,chr1,135798134,14.4678525566446,-0.84404082892864,-0.313292759446956,0.224297458399946,0.838154291169054,-0.276982130061458,0.129811569451713,0.676346121098502,-0.434293721680904
ENSMUSG00000041801,Phlda3,chr1,135766119,135769136,+,1_135798134,chr1,135798134,7.28801368928942,0.0253668038984418,0.3261074007586,0.122215680865806,-0.111433135997991,0.294115515072077,-0.0268485334620986,-0.394925486719059,-0.234598244415838
ENSMUSG00000041809,Efhc1,chr1,20951626,20990838,+,1_21127272,chr1,21127272,34.3424234500734,1.37191181460931,0.626721436927254,-0.374007074976411,0.0946651559369334,-0.305860510743949,0.687359253862982,-2.1188335991383,0.0180435235209973
ENSMUSG00000041859,Mcm3,chr1,20802974,20820278,-,1_16970870,chr1,16970870,15.3713417135667,-0.357437140011841,-0.0638181341661233,0.0971975188273801,1.1788033923711,0.0719204158775988,-0.297127358212272,-0.281981417702886,-0.347557276982742
ENSMUSG00000041879,Ipo9,chr1,135382312,135430499,-,1_135481336,chr1,135481336,19.699018739958,0.336605618025963,0.0195128051297736,-0.0452846316992952,-0.741791654899142,0.671992643899573,0.252474073814591,-1.03277702790169,0.539268173628994
ENSMUSG00000041889,Shisa4,chr1,135371057,135375237,-,1_135482172,chr1,135482172,32.9041731774663,-0.636127748693654,-0.970789371948627,0.995772568621461,-0.493972530833575,-0.0516233607013683,-0.00905827995327113,1.11762100431087,0.0481777191981744
ENSMUSG00000041907,Gpr45,chr1,42952872,43035449,+,1_42686009,chr1,42686009,9.59077910974736,-0.097893741133585,-0.0915687824493988,-0.131187895803376,0.0671277639968369,0.0608685399682219,-0.0278717019360219,0.619820551469957,-0.399294734112529
ENSMUSG00000041926,Rnpep,chr1,135262712,135284084,-,1_135673178,chr1,135673178,35.9626985053608,-0.0612452884494921,-0.111864573597051,0.283958823278204,-1.57493142962915,-0.266008528099907,1.4165967190123,0.769659824330984,-0.456165546843626
ENSMUSG00000041945,Mfsd9,chr1,40772038,40790687,-,1_40807398,chr1,40807398,92.2975950838794,-1.14322360660914,0.867367128877433,1.11584186518572,1.91595518013994,-1.15144022826328,-1.04776771586637,0.802443820659346,-1.35917644411899
ENSMUSG00000042046,Dstyk,chr1,132417453,132466959,+,1_132552449,chr1,132552449,15.3402082344699,-0.239403306731858,-0.334334147532303,0.106199755718153,-0.644987409168018,-0.44717848812778,0.349520130628342,1.09051536567498,0.1196680995381
ENSMUSG00000042066,Tmcc2,chr1,132356315,132391280,-,1_132552449,chr1,132552449,28.6177077548038,0.188345312707468,-0.243881498800641,0.550885730517234,-0.562245001196365,0.0479183313338032,0.346679588463916,-0.949872992140117,0.622170529112989
ENSMUSG00000042111,Ccdc115,chr1,34436671,34439672,-,1_34453134,chr1,34453134,92.8939628201216,-1.19181395166052,1.30325110373664,1.27299762027365,-0.924899023341395,-0.422858015557328,1.35692325843463,-0.451949985608775,-0.94164716637751
ENSMUSG00000042182,Bend6,chr1,33852052,33907816,-,1_33817812,chr1,33817812,50.0383710969525,-0.0954653132461477,-0.833471979486026,-0.981097856582074,2.92243661348275,-0.459176346738195,-0.860939251197403,0.942148489452696,-0.634434355687446
ENSMUSG00000042197,Zfp451,chr1,33760472,33814595,-,1_33811404,chr1,33811404,15.567917053172,0.412710551422677,0.0210998128315187,-0.160795787229932,-0.521428170195213,0.520184673381556,0.103582987071362,-0.626754730627987,0.251400663346374
ENSMUSG00000042207,Kdm5b,chr1,134560171,134632877,+,1_134314766,chr1,134314766,10.2499453908641,0.696125321536291,0.00653090849252119,-0.667263736683762,0.2767332933831,-0.0206896782119667,0.0190246764621588,-0.0296402953064135,-0.280820489671572
ENSMUSG00000042215,Bag2,chr1,33745484,33757794,-,1_34368232,chr1,34368232,13.609674897943,0.420095150806104,-0.135579336491533,-0.148229128342151,-0.595633148915853,-0.144966740569329,0.164973119219795,-0.543949665630016,0.983289749921943
ENSMUSG00000042229,Rabif,chr1,134494660,134507882,+,1_134452010,chr1,134452010,44.1068655702401,-0.437984764326008,-0.596573871032488,1.14055967536904,0.366921766525669,-0.593683430755072,-0.723154228190951,1.20576073628697,-0.361845883876687
ENSMUSG00000042251,Pm20d1,chr1,131797381,131821473,+,1_131565298,chr1,131565298,48.0313707819069,0.353420282552609,-0.990004770131417,-0.79619328934055,0.0166034468617499,-0.832944510242145,0.957011137236398,-0.0231234353316169,1.31523113839282
ENSMUSG00000042305,Tmem183a,chr1,134346097,134361999,-,1_134314766,chr1,134314766,32.2612397869098,0.499273721090119,-0.105368926309716,0.632125539843204,-0.415343069346509,0.67414378930565,0.0164685966245774,-1.43978918550057,0.138489534294082
ENSMUSG00000042349,Ikbke,chr1,131254343,131279606,-,1_131239464,chr1,131239464,50.4007546673608,0.679049580301857,0.88415007970491,0.453083521127959,-1.64020886542651,0.719482775535522,0.780356205386973,-1.64728660640237,-0.228626690230463
ENSMUSG00000042429,Adora1,chr1,134199222,134235431,-,1_134440038,chr1,134440038,9.34489968194452,0.0235490221474496,-0.360351893925783,-0.213460792215265,-0.100085564449878,-0.22023201338196,-0.301416338530443,0.652439290928798,0.519558289426661
ENSMUSG00000042510,AA986860,chr1,130731976,130744621,+,1_130727344,chr1,130727343,22.4447408926438,0.336617265015999,-0.0449478570874814,0.189660781879752,-1.09794512263811,-0.0596246739653074,0.288543939688669,1.17342204336711,-0.785726376262273
ENSMUSG00000042671,Rgs8,chr1,153653025,153697667,+,1_153561279,chr1,153561279,18.4994140734109,-0.0273284732756423,0.603746040268615,0.459626833569656,-0.772937367092792,-0.955188904360653,0.381997593892608,0.590503258639017,-0.28041949241512
ENSMUSG00000042684,Npl,chr1,153503016,153549714,-,1_153480951,chr1,153480951,22.5358965878202,-0.291509910503625,-0.497778145281402,-0.533744501127068,-0.578777916818304,0.536280748235485,-0.482952160145935,1.32404769557624,0.524434031548964
ENSMUSG00000042751,Nmnat2,chr1,152955101,153119260,+,1_152947693,chr1,152947693,47.8038783528355,2.12842238094782,-0.684262793584466,-0.662658187290379,1.27033411624332,-0.90918369561316,-0.473730117216984,-1.26735916808247,0.598437464599097
ENSMUSG00000042807,Hecw2,chr1,53806882,54195168,-,1_53757354,chr1,53757354,10.3918374822891,-0.264496080991162,0.327642539074358,0.189965798542555,-0.91262746425108,0.452284673309344,-0.0768299649059489,0.0266963051155901,0.257364194105938
ENSMUSG00000043015,Tmem194b,chr1,52630705,52651919,+,1_52653379,chr1,52653379,20.130454974751,0.463353490227275,0.217426509181545,0.264480410052183,0.149006562134687,-0.485488601871175,0.200267536435654,0.285208263930422,-1.09425417009038
ENSMUSG00000043019,Edem3,chr1,151755374,151822328,+,1_152433726,chr1,152433726,8.59989877421724,0.300669279143895,0.395192028645019,0.113154245000032,-0.331340766287082,0.147850744506814,-0.174157988179316,-0.132096614453499,-0.319270928376031
ENSMUSG00000043263,Pyhin1,chr1,173630859,173647928,+,1_174288779,chr1,174288779,22.1233879857181,-0.480943898795903,-0.132497659254013,1.182468299644,1.03222940597104,-0.443298660071032,-0.401505429513728,-0.263280242266133,-0.493171815713923
ENSMUSG00000043467,Zbtb37,chr1,161008794,161034849,-,1_160177287,chr1,160177287,6.20608400307563,-0.0955505432429119,-0.347411562404209,0.514910568836875,0.166306297601556,-0.0372328352267113,0.0124254336476765,-0.0607726047228704,-0.152674754489455
ENSMUSG00000043629,1700019D03Rik,chr1,52922324,52963260,-,1_54877658,chr1,54877658,7.89987216727011,-0.0215202732247764,-0.0915707665551986,0.0865312441201976,-0.495416788828539,-0.110267086036504,0.491264407047554,-0.0325190300643705,0.17349829354179
ENSMUSG00000043716,Rpl7,chr1,16101295,16104662,-,1_15981204,chr1,15981204,88.78768087711,-1.19531341906534,-0.710820151143956,-0.994827473284928,2.27612006896185,-0.62099664786577,-0.51827879508763,2.3365427552092,-0.572426337731291
ENSMUSG00000043760,Pkhd1,chr1,20057779,20618064,-,1_20501049,chr1,20501049,80.0290199881997,1.30110373216168,-0.58703026891592,-0.563721484118147,-0.181018001642885,-0.545782043038931,-0.761882715388944,-0.545549611821165,1.88388039276007
ENSMUSG00000044337,Ackr3,chr1,90203980,90216751,+,1_90902846,chr1,90902846,19.0999532679466,0.932999426951399,-0.697178736593793,-0.579479394129283,-0.363011019650104,-0.274974593712779,0.500061353576963,-0.133132337508456,0.614715207887455
ENSMUSG00000044340,Phlpp1,chr1,106171752,106394250,+,1_105799237,chr1,105799237,7.61046287859668,-0.3073621112487,-0.190133731086806,0.057716714811412,0.514290949602196,0.190426600735335,-0.24003637683292,-0.0687077768990005,0.0438056857275456
ENSMUSG00000008136,Fhl2,chr1,43123074,43163961,-,1_43211974,chr1,43211974,38.2721214687953,0.194655278533705,-0.305992802721123,-0.984758275094743,1.81071447940318,-0.47381542155747,-0.154151084927794,-0.0151961472048162,-0.0714560264307369
ENSMUSG00000008475,Arpc5,chr1,152766542,152775597,+,1_152758878,chr1,152758878,23.5389470108004,0.148930937777338,0.328090251572136,0.164572098721716,1.29288262032743,-0.0981750478481193,-0.233300228117032,-1.48454572726824,-0.11845490516304
ENSMUSG00000044768,D1Ertd622e,chr1,97643903,97662074,-,1_114515728,chr1,114515728,7.51746802111473,0.00833421924003375,-0.180293349958608,0.0317273825399949,-0.00804347274575045,0.31903297358374,-0.0329492995098275,-0.7797520161296,0.64194356298027
ENSMUSG00000044783,Hjurp,chr1,88262471,88277633,-,1_3000000,chr1,3000000,59.5308622924926,-1.03858270525607,0.691468292655325,1.39312240713476,-0.929549202506238,-0.934478349538445,0.758113705507832,-0.576705993521635,0.636610541321348
ENSMUSG00000044816,D630023F18Rik,chr1,65100618,65123214,-,1_65051769,chr1,65051768,54.8113398241278,0.652613402449594,0.48946836105784,-0.482269971906214,-2.22092664435288,0.445095339269592,0.508675275226093,-0.139092462095556,0.746436700352016
ENSMUSG00000044835,Ankrd45,chr1,161142691,161169106,+,1_161433278,chr1,161433278,34.9998341586671,-0.11749716672032,1.2239969956496,-0.373506659316201,-0.796162130484257,-0.72324507672962,-0.409630552402041,1.58650337946167,-0.390458789458595
ENSMUSG00000044854,1700056E22Rik,chr1,184033032,184033998,-,1_183874168,chr1,183874168,14.3574411482725,-0.0468468208363688,-0.197622719149172,0.213162503122185,-0.790473006515661,0.139642818376318,-0.0632933468264514,0.323197396337068,0.422233224962417
ENSMUSG00000045174,Amer3,chr1,34579693,34590938,+,1_34550199,chr1,34550199,57.2978620928099,-0.653451276080867,-0.661880006664448,-0.394082970095594,2.5648604545441,-0.454760267318365,-0.686744157457834,1.31105461208185,-1.0249995574128
ENSMUSG00000045216,Hs6st1,chr1,36068400,36106446,+,1_36140970,chr1,36140970,14.9288272365055,0.251492260205747,-0.121750415692721,0.219907923572498,-0.352426595419791,0.397676764065428,0.129680397949906,0.0560349722630014,-0.580615306943369
